chr,pos,lod
1,215,0.20165166108756694
1,215.2092121,0.19872371017618207
1,216,0.2003037750393446
1,216.4197315,0.20088755180984208
1,216.419775,0.20088760329559818
1,216.4198185,0.20088765477930792
1,217,0.20139685750922354
1,217.6996015,0.20154378756427604
1,217.699645,0.20154378756365077
1,217.7004791,0.20154378756365077
1,218,0.20154378756359392
1,219,0.20154378756348024
1,219.0414827,0.20154378756353708
1,219.0415262,0.20154378756348024
1,219.0415697,0.2015437872790926
1,220,0.1289574754762839
1,220.3039779,0.10430287466073196
1,220.3040214,0.10429940157399642
1,220.3040649,0.10429941351736716
1,220.3041084,0.10429942574808138
1,221,0.15212442454441089
1,221.5147169,0.18458741345813223
1,222,0.18467836610966515
1,222.7252363,0.1848139839668761
1,223,0.17297489752263573
1,224,0.1241655257349521
1,225,0.07757466619352726
1,225.1539291,0.07129870338809496
1,226,0.166878833884482
1,226.2807484,0.20047977831660546
1,226.2807919,0.20047976566343095
1,227,0.20025172529790325
1,227.4671697,0.200103245913283
1,227.4672132,0.20010324591191875
1,227.4672567,0.2001032459118619
1,227.4673002,0.2001032457110341
1,228,0.17500612584109376
1,229,0.12726003381453665
1,230,0.08376607324328234
1,231,0.04909350258299128
1,231.4011834,0.03804675474168562
1,231.4012269,0.03804675453937989
1,232,0.06689702237713391
1,232.553159,0.09615094204758634
1,233,0.0961227450561637
1,233.636271,0.09608267204714593
1,234,0.09610676068780322
1,234.7194378,0.0961542512919209
1,235,0.09002375977365773
1,235.800921,0.07346526755958394
1,236,0.065222079737282
1,237,0.027650004508302573
1,237.9570578,0.005027003884151782
1,238,0.0038806358957685916
1,239,0.020679784929541256
1,239.0343662,0.022750856586981172
1,240,0.03483287105979116
1,240.1756419,0.03726914508877144
1,241,3.4903634855254495e-5
1,241.0489883,3.283582405515517e-4
1,241.0501907,3.3930461131603806e-4
1,241.8979366,3.3702550632597195e-4
1,241.8979801,3.37025510134481e-4
1,242,3.208680825537158e-4
1,242.9456985,1.899236629014922e-4
1,242.945742,1.8986943774734755e-4
1,243,9.276858224893658e-5
1,243.9576064,0.004474511358694144
1,244,0.004937526050127872
1,245,0.02144552840502456
1,245.8431935,0.039984953061036776
1,246,0.04688711924779909
1,247,0.10220927950933856
1,247.6252074,0.14396224986262496
1,248,0.1560281648779096
1,248.5621718,0.1744528373940284
1,249,0.15138302069505016
1,249.4991362,0.12558212461266294
1,250,0.12497714426268658
1,250.4006123,0.1173861386728845
1,251,0.08795651459774945
1,251.3394536,0.07279435186660521
1,252,0.07443630555195568
1,252.3651875,0.07533526138917068
1,253,0.09339410163130424
1,254,0.12323826754237643
1,254.7441667,0.14468980263455933
1,255,0.14507147606155968
1,256,0.14319887941576326
1,256.1363136,0.142533403711127
1,257,0.1362229096758938
1,257.4396505,0.13185248457574517
1,257.4397477,0.13185446440070336
1,258,0.1360872609722037
1,258.5171451,0.13218561548842445
1,259,0.1475896190908088
1,259.5944874,0.15705136966926148
1,260,0.179304216066555
1,260.6486147,0.20363498808910663
1,261,0.2225375144335544
1,262,0.2798139393785277
1,262.823447,0.33072779824726695
1,263,0.3375310185384137
1,263.8762679,0.37198052642156654
1,263.8774703,0.3720291104690432
1,264,0.35220452800444946
1,264.9548676,0.18807920771916997
1,265,0.18935452351399817
1,266,0.21833602527686935
1,266.0564219,0.22004075111760812
1,267,0.12263135367936684
1,267.1579762,0.10758674935425461
1,268,0.03585793635676282
1,268.2595854,0.020331628893984544
1,268.2607341,0.02031999678035845
1,269,0.012800124181353567
1,269.3610697,0.009436916266110984
1,270,0.01350232525538786
1,270.519356,0.01732840703027705
1,271,0.03931900243634345
1,271.7589299,0.09006046919370192
1,271.7589733,0.09006340803489365
1,272,0.09720433780540816
1,273,0.1258527202003279
1,274,0.14871310145929328
1,274.3783831,0.1549462633291796
1,274.3788488,0.15495305132634485
1,275,0.15480788971962056
1,275.5631282,0.15467626012548408
1,276,0.15466602895583037
1,276.6903583,0.15464990090703168
1,277,0.15469482685534786
1,277.3971593,0.15475240900013887
1,278,0.15492168589639732
1,278.1278505,0.15495776104484094
1,278.127894,0.15495955242630544
1,279,0.18997110622984792
1,280,0.2269897544261994
1,280.6304753,0.24713526296733335
1,280.6305188,0.24713500808388744
1,280.630616,0.24713418822000222
1,281,0.2435398085717111
1,282,0.2286797866388497
1,283,0.20702020084883088
1,284,0.18068761495209174
1,284.2847902,0.1726721276207286
1,285,0.20390170593924495
1,285.3409425,0.21322134208173793
1,285.340986,0.2132213412065198
1,286,0.1445011197674262
1,286.4920751,0.10062819751533425
1,287,0.0633228962254293
1,287.629171,0.029240740414252286
1,287.6292145,0.029240740224224737
1,287.629258,0.029240740220870975
1,288,0.028687422384223282
1,288.8380685,0.02554399476952085
1,289,0.030963202099485443
1,290,0.07344220551550507
1,290.0775532,0.07717150990953314
1,291,0.07716885094748704
1,291.3170038,0.07716793189217697
1,292,0.032636788863101174
1,293,0.0012935580994621887
1,293.800893,0.005514123904731605
1,294,0.003060898804676526
1,294.9527022,0.0012139660691445897
1,295,9.187688647216419e-4
1,296,0.0048072625547774805
1,297,0.029508305234571708
1,297.3736259,0.043639349631234836
1,298,0.045384949386914286
1,299,0.047417760797088704
1,300,0.048399107822888254
1,301,0.048310972363367455
1,302,0.047279928891271084
1,302.4682416,0.04652943390567543
1,303,0.013475888521668367
1,303.5441881,1.7968996331774179e-4
1,303.5442316,1.796899352939363e-4
1,304,1.355331498302803e-4
1,305,0.004814098395740984
1,306,0.016473999086827007
1,306.9791169,0.03357892902107551
1,306.9791604,0.03357699295565908
1,306.9797668,0.03356438914460114
1,307,0.0331456870919169
1,308,0.014947773834251166
1,309,0.0035948467299249387
1,309.1871178,0.002352341800190061
1,309.1871613,0.0023518378472999757
1,310,0.0023552008815386216
1,310.2876407,0.0023563974382341257
1,311,0.0023563977333651565
1,311.3569221,0.002356397881783323
1,311.3569656,0.002356397881783323
1,311.357009,0.002356397881783323
1,311.3570525,0.0023563978816696363
1,311.357096,0.0023563978816696363
1,311.3571395,0.0023563978816696363
1,311.357183,0.0023563978734273405
1,312,0.0012351687951195345
1,312.3679196,7.304685673830136e-4
1,313,0.001930669930629847
1,314,0.005061193824644761
1,315,0.009542436229878604
1,315.5598293,0.012489991425866265
1,316,0.012592945012158907
1,317,0.01281122888480013
1,317.4115212,0.012895381764224112
1,317.4115647,0.012895390428866449
1,318,0.013008172604941137
1,318.3868494,0.0130782699111478
1,318.3876834,0.01307866748544484
1,319,0.013360601687395501
1,319.282627,0.013488713977324096
1,320,0.002984632485436123
1,320.1521361,0.008353033787500408
1,321,0.023728356206959234
1,322,0.04918176220439818
1,322.8536204,0.07272164900950884
1,323,0.07255349601854277
1,324,0.07133809013612336
1,324.6290545,0.070506357180534
1,325,0.06999338426021495
1,325.5569979,0.06919464010633192
1,325.5578319,0.06919340485274006
1,326,0.04849528339434528
1,326.5288072,0.02657002604058789
1,327,0.02654049465297703
1,328,0.026463728939006614
1,328.3779904,0.026429418492170953
1,329,0.026650594401814942
1,329.1732958,0.026709599163211806
1,330,0.029247905896397697
1,330.3864022,0.030468932651615432
1,331,0.0680836266053575
1,331.6551787,0.1219744548780568
1,332,0.13041327819973958
1,333,0.15631592370561975
1,334,0.18340157759291742
1,335,0.20958256660372854
1,336,0.23240631582154947
1,337,0.24970245858241924
1,338,0.26023056204007844
1,339,0.2639629089059099
1,340,0.26188151420052463
1,340.9606323,0.25580065826426335
1,341,0.2566040932392184
1,341.7557064,0.24952218143403115
1,342,0.2489564371086317
1,342.5576743,0.24763344638625995
1,343,0.24280239884836874
1,343.3835234,0.22909292545074322
1,344,0.15860284064473262
1,345,0.06298617073957757
1,345.9872103,0.009832066402850614
1,346,0.00951033906704879
1,347,0.0010730140650707654
1,347.7778729,0.018170720666660145
1,348,0.014461761313384613
1,349,0.002703344673875563
1,349.6832932,1.5602559642502456e-5
1,350,0.00831963714892936
1,350.6181149,0.06527680036964512
1,351,0.06528840246835443
1,352,0.06531803061960773
1,352.7235648,0.06533897016777246
1,353,0.06210903118511624
1,353.7817761,0.05319755501528789
1,354,0.046341161230827765
1,354.7926014,0.022698608178359336
1,355,0.021121794335840605
1,356,0.014306197305586466
1,357,0.008805044742473456
1,357.0305313,0.008657357745619265
1,357.0305748,0.008657357743970806
1,358,0.012719212861156848
1,358.1560648,0.013283491620029508
1,359,0.011408623277873176
1,359.2803016,0.010561265798003205
1,359.2814503,0.010557624667058008
1,360,0.01893783820975159
1,360.4334924,0.02456706472020187
1,361,0.024614231094346906
1,361.5395112,0.02465854364209008
1,361.5408007,0.024631545933004872
1,362,0.015609723738464254
1,362.5714572,0.006853364872256407
1,362.5715007,0.006853463408560856
1,363,0.006869624250953166
1,364,0.0069090794092403485
1,365,0.006951384859064547
1,366,0.00699669113021173
1,367,0.007045142767537982
1,368,0.007096873748821508
1,369,0.007152001630743143
1,370,0.007210620139687762
1,371,0.007272789878754793
1,372,0.007338526773025933
1,373,0.007407787834665669
1,374,0.007480453796233633
1,375,0.007556308159166747
1,376,0.007635012243270012
1,377,0.007716075934240507
1,378,0.007798824048052211
1,379,0.0078823586052863
1,380,0.007965517897787322
1,381,0.008046834090350785
1,382,0.008124492280103368
1,383,0.008196295465609182
1,384,0.00825964168285509
1,385,0.008311521497205376
1,386,0.008348545719684353
1,387,0.008367014080420176
1,388,0.008363034825492832
1,389,0.008332701896790695
1,390,0.008272329756664476
1,391,0.008178735875674192
1,392,0.008049548366216186
1,393,0.007883503662299063
1,394,0.007680690233939913
1,395,0.007442693210521156
1,396,0.0071726042895079445
1,397,0.006874881244129938
1,398,0.006555067695501293
1,399,0.006219409620484839
1,400,0.005874422951535507
1,401,0.0055264717436216415
1,402,0.005181408313774227
1,403,0.004844309253883239
1,404,0.004519320252597936
1,405,0.004209603935009909
1,406,0.003917372033754418
1,407,0.003643977174021984
1,408,0.003390039373186937
1,409,0.003155586025741286
1,410,0.002940189583910069
1,411,0.0027430927445948328
1,412,0.0025633157529796335
1,413,0.002399744036665652
1,413.3428966,0.0023468413892260287
1,414,0.050327965435315036
1,414.1828499,0.08217748719260953
1,415,0.08714431857805494
1,416,0.09097475354508333
1,417,0.09190044833201227
1,418,0.08999736129442226
1,419,0.08584069808858885
1,420,0.08024366808410832
1,421,0.07398803108753782
1,422,0.06766982707114266
1,423,0.06166717264630961
1,424,0.05617747865193223
1,425,0.05127413146107074
1,425.3834422,0.04954070179826431
1,426,0.04937003984576904
1,426.1077114,0.04933995077965392
2,0,1.626202209642429
2,4.35e-5,1.6262039941836406
2,1,1.6542670735144043
2,1.211406876,1.660241285619236
2,2,1.9135007581254513
2,3,2.10625108984226
2,3.526303794,2.1410768066736523
2,4,2.395495570593141
2,4.626838146,2.6078415559724704
2,5,2.6074206323175986
2,5.797238054,2.606524490280094
2,6,2.710100024534711
2,7,3.000617080472125
2,7.035356445,3.0027876012553065
2,8,2.532903293508525
2,8.307423637,2.3158080591654766
2,9,2.224626777622916
2,9.613496793,2.0114963835926005
2,10,2.0353845578999312
2,10.92070442,1.9117568811662977
2,11,1.9092209530998048
2,12,1.8771556863776482
2,12.13689861,1.8726789745761607
2,13,1.5053474290493227
2,13.26554698,1.3656610824147037
2,13.83415638,1.4105390217716263
2,14,1.408808292165702
2,14.05011957,1.4081790027877332
2,14.35033211,1.4034275457591434
2,14.35102543,1.4034415167510588
2,15,1.4116029778294887
2,15.33568151,1.4119084929904488
2,16,1.663647928756916
2,16.28996269,1.7125091799659344
2,17,1.6809171340771059
2,17.02802188,1.6793649977934137
2,17.02848752,1.6793390185655426
2,17.396221,1.7370399768252582
2,17.77310438,1.7414806331227055
2,18,1.6821635275080666
2,18.74662042,1.3131338329315554
2,19,1.2568019624972067
2,19.71938517,0.9891942834461247
2,19.71942866,0.989193728820851
2,20,1.0079901901638095
2,21,0.9801367148988902
2,21.66683684,0.8953441153298627
2,21.66688033,0.8953431052127598
2,22,0.8537476519744587
2,23,0.7052773590691004
2,23.6631353,0.598003606644852
2,24,0.5897103353167381
2,24.71051146,0.5719176687653089
2,25,0.6200158437840741
2,25.81192188,0.7156862265998711
2,26,0.6789306333757281
2,27,0.48250095506028856
2,28,0.3010045085912907
2,28.03496254,0.2951795356287903
2,29,0.28226758094041315
2,29.06796437,0.28136021387808796
2,30,0.31269830222964856
2,30.12110659,0.31278796799745123
2,30.12225529,0.31278408700535465
2,31,0.40636591979318837
2,31.17878382,0.41861124982648334
2,32,0.27170121982084083
2,32.23432727,0.22812605721577484
2,33,0.1439760410257236
2,33.31068418,0.10994285381804048
2,33.31174591,0.10983058004046597
2,34,0.1039456734669102
2,34.45865447,0.10011381486515347
2,35,0.18070634459058965
2,35.63997123,0.2876878471103623
2,35.64001471,0.28768787906608395
2,35.6400582,0.28768791030461216
2,35.64010168,0.28768791030563534
2,35.64014517,0.2876878894840047
2,36,0.3980091740864964
2,36.82155097,0.6887294926928575
2,37,0.6567580579308014
2,38,0.4439568239996561
2,38.00394433,0.4430824655484571
2,39,0.5284561009632966
2,39.11112705,0.5378719593185792
2,40,0.8434683890349106
2,40.16783323,0.8925775842648704
2,41,0.9600032182495966
2,41.28817945,0.9802025698753596
2,42,0.9807438121807763
2,42.53539603,0.9811512955672015
2,43,0.9936447650346167
2,43.84260365,0.944060358274271
2,44,0.9160202742168622
2,45,0.683363689833584
2,45.14864271,0.6432850787540474
2,45.14868619,0.6432850775715906
2,45.14872968,0.6432850775701127
2,46,0.6392053762900218
2,46.41113795,0.6343667623962119
2,46.41118143,0.6343661481539016
2,47,0.7258139020732983
2,47.59380793,0.771627212284443
2,48,0.7582002893362869
2,48.84228087,0.7242454715932354
2,48.84311491,0.7242813447313665
2,49,0.7297962602851271
2,50,0.7080105810618988
2,50.14691921,0.6972878202788024
2,51,0.563322034492785
2,51.4189864,0.486431035765861
2,52,0.44357538786562145
2,52.65744838,0.37698616297808485
2,53,0.3134009406199425
2,54,0.15364618640586514
2,55,0.0486510372351745
2,55.14461779,0.03849148248724532
2,56,0.020116660356165994
2,56.29556297,0.01480899893095966
2,57,0.026376646510811952
2,57.44528823,0.034549591439485994
2,57.44634996,0.034569318864669185
2,58,0.08917376515034903
2,58.62737856,0.1780529911990243
2,59,0.17805892023659453
2,59.80567773,0.17807168740063162
2,60,0.17807393046518882
2,60.92257836,0.1780845061744003
2,61,0.18710570729626852
2,62,0.3048730622598441
2,62.00015339,0.3048900095967042
2,63,0.11735304898553522
2,63.10292641,0.10163195608896558
2,64,0.10162550908700041
2,64.28955839,0.10162341603916047
2,65,0.1597908072355949
2,65.56261493,0.20849080141209697
2,66,0.2403714532375716
