chr,pos,lod
1,125.3262526,0.10547643509494264
1,126,0.1316632004100029
1,127,0.17197253137419466
1,128,0.20758433223079464
1,128.0995446,0.21062361606141167
1,129,0.10144704940614702
1,129.4795242,0.05452452380490058
1,129.4803045,0.05450965590216583
1,130,0.044191294353367994
1,130.8593819,0.027342553721609875
1,131,0.027221546844486966
1,132,0.024376966254862964
1,132.2393614,0.02320635215329503
1,133,0.023185429953116454
1,133.5708925,0.023169700150845074
1,134,0.04401872269215801
1,134.844739,0.10164071330308388
1,135,0.10165020239793421
1,136,0.10171082643046248
1,136.2064413,0.10172343148332175
1,137,0.10150608733249555
1,137.5681436,0.10134987008115104
1,137.5681871,0.10134985925645879
1,138,0.10128097139653391
1,138.8006622,0.1011534136449086
1,138.8016702,0.10116907368109196
1,139,0.10382131327537536
1,139.9555423,0.10429377662933348
1,140,0.10428546302006225
1,141,0.10410010012742532
1,141.1575808,0.10407064912021724
1,142,0.11404470824419377
1,142.3989538,0.11417069436441807
1,143,0.03462080737847373
1,143.6094733,0.0010688068157946873
1,144,4.7349682415642746e-4
1,145,7.544482514276751e-5
1,146,0.0016365566108902385
1,146.1684394,0.0020897008872111655
1,146.1684828,0.0020897718413266375
1,147,3.441400286874341e-5
1,147.4423293,2.750245680545049e-4
1,148,2.473537011837834e-5
1,149,0.0017755915546899814
1,149.350992,0.0029300676469574682
1,150,0.0026377109713848768
1,151,0.0021987108594885285
1,151.3958697,0.002031116474256578
1,151.3962816,0.002030940146539706
1,152,0.0017992662114352242
1,153,0.0013566346504489957
1,154,9.095977561628388e-4
1,154.2534968,8.046946661579568e-4
1,155,0.0014904915053648438
1,155.5332457,0.0021061948197598213
1,156,0.0034069999867369916
1,156.7438883,0.005848025868715467
1,157,0.005194943124081419
1,157.9544968,0.002810095753488895
1,158,0.002872505639800238
1,159,0.0043628407987625906
1,159.214549,0.004714692052971259
1,160,3.089675284968507e-4
1,160.2048204,1.2672525599555229e-5
1,161,1.5346915574809827e-5
1,161.1609791,1.592307393138981e-5
1,162,5.400370427537382e-4
1,162.2996375,0.0011074789495069126
1,163,0.0032204239619773034
1,163.4522896,0.005133454369797619
1,163.4532106,0.00515268250023837
1,164,0.022435788222026076
1,164.662776,0.05547589620675808
1,164.6628194,0.05547589153786703
1,164.6628629,0.055475887256989154
1,164.6629064,0.05547588313044116
1,165,0.06805570412876705
1,165.8085612,0.10376349089312953
1,166,0.11280056543637329
1,166.911478,0.14844091442034824
1,167,0.15396498442913753
1,167.9720908,0.2199299883714616
1,168,0.22199085071906666
1,168.7335928,0.27824568373648617
1,169,0.17827558923329434
1,169.5164801,0.04576860260914373
1,170,0.05073479827677829
1,170.5619075,0.05685384822817241
1,171,0.06184348659326133
1,171.6225202,0.06931200761761147
1,172,0.055854568838867635
1,173,0.02643002661875471
1,173.7131763,0.011849421882516253
1,174,0.007606097937014056
1,174.6541265,0.0015063013591998242
1,174.65417,0.0015063731714803907
1,174.6542135,0.0015064450174122612
1,175,0.003024080482816771
1,175.5867831,0.006692675822307592
1,176,0.00996692634998908
1,176.4994719,0.014437157824261249
1,177,0.016534896153132195
1,177.4192349,0.018412365046231116
1,178,0.021199788461672142
1,178.355592,0.023011495431319418
1,178.3556355,0.023011716816597527
1,179,0.0263453120571171
1,179.2919925,0.027934181812440784
1,180,0.03161453990293239
1,180.6362915,0.034431069579966334
1,181,0.03580605599677256
1,181.715571,0.037842337401855275
1,182,0.04234804994382557
1,182.2465427,0.04395866387085334
1,183,0.04378570562164441
1,184,0.04088738142445436
1,184.1285409,0.040302968831895214
1,184.1285844,0.04030240544557273
1,184.1286278,0.04030231097789283
1,185,0.0384132818412013
1,185.1451811,0.03809240117789159
1,186,0.04121200555402993
1,187,0.043216773761287186
1,187.4063498,0.04341603000165151
1,187.6857864,0.04347175799836123
1,188,0.04858417712841856
1,188.9065445,0.05972901204233949
1,189,0.05940510903070617
1,190,0.055298179392195834
1,190.0521443,0.05504926147875722
1,191,0.045551233798676094
1,191.090247,0.04461489664521423
1,191.0902905,0.04461444527794356
1,192,0.035298496679388336
1,192.1283933,0.03399849006268596
1,192.1284368,0.033998230687302566
1,193,0.07535042686413362
1,194,0.13285367807475268
1,194.3913292,0.15450785590951455
1,194.3913727,0.1545067487244296
1,195,0.14742376597774864
1,196,0.1357708883594455
1,196.799103,0.1265193537731193
1,197,0.12655236546885362
1,197.1362338,0.1265747587945043
1,198,0.17546652468092816
1,198.5162133,0.2008806451646592
1,199,0.2117390159356205
1,199.8962823,0.21406967520061926
1,200,0.214058312669124
1,201,0.21394959208066666
1,201.1760653,0.2139302852274909
1,201.8510778,0.21106733147854584
1,202,0.21042621017681995
1,202.5054769,0.2082188334260877
1,202.5055204,0.20821864201559492
1,202.5055639,0.20821844932004296
1,202.5056074,0.2082182561683794
1,203,0.1517962022356869
1,203.5841679,0.08651432848603235
1,204,0.09303976525791313
1,204.6627834,0.09605862439428847
1,205,0.09503876744304307
1,205.8386964,0.09248390895783132
1,205.8387399,0.09248376863905605
1,206,0.10282695966651545
1,207,0.17518091816771175
1,208,0.2503642934616437
1,208.377098,0.2759433562508775
1,208.3771415,0.275946520646869
1,208.377185,0.27594622233283417
1,209,0.25192693895354523
1,209.5029289,0.2301576760110038
1,210,0.20745948094315736
1,210.6064212,0.17943570908596485
1,211,0.18227020124203364
1,211.7169389,0.18710921118525903
1,212,0.14476092869210788
1,212.7954655,0.045281007836592835
1,213,0.03742907847379229
1,214,0.008721770711304089
1,215,1.4723065004318414e-4
1,215.2092121,0.0011783978317794208
1,216,6.752186572498431e-4
1,216.4197315,4.629373161719741e-4
1,216.419775,4.629172160548478e-4
1,216.4198185,4.628971163924689e-4
1,217,2.3400018312713655e-4
1,217.6996015,6.0928411130589666e-5
1,217.699645,6.092841039162522e-5
1,217.7004791,6.092841039162522e-5
1,218,6.092841039162522e-5
1,219,6.092841039162522e-5
1,219.0414827,6.092841039162522e-5
1,219.0415262,6.092841039162522e-5
1,219.0415697,6.092841226745804e-5
1,220,0.0012507330716289289
1,220.3039779,0.001934498703974441
1,220.3040214,0.0019346050640933754
1,220.3040649,0.0019346046983628185
1,220.3041084,0.0019346043097812071
1,221,3.2448514275529305e-7
1,221.5147169,0.001256583053589111
1,222,0.0012587387419671359
1,222.7252363,0.0012619562314739596
1,223,0.0026002633426287503
1,224,0.010851945719991818
1,225,0.021889207908941444
1,225.1539291,0.023616115298580098
1,226,0.11250284472106387
1,226.2807484,0.15111972993759082
1,226.2807919,0.15111972739163093
1,227,0.15106251956143524
1,227.4671697,0.1510252191463337
1,227.4672132,0.1510252191459358
1,227.4672567,0.1510252191459358
1,227.4673002,0.1510252191559971
1,228,0.15128324458612497
1,229,0.14650705186323876
1,230,0.13572508127577976
1,231,0.12111898894386286
1,231.4011834,0.11472093421252794
1,231.4012269,0.11472093363914837
1,232,0.125490066302973
1,232.553159,0.1295836308193543
1,233,0.12955985046028218
1,233.636271,0.1295260514237384
1,234,0.12954539931752151
1,234.7194378,0.12958353999675865
1,235,0.12869656617692726
1,235.800921,0.12586128190679347
1,236,0.12546644988924527
1,237,0.11672156702314851
1,237.9570578,0.09850364257164301
1,238,0.09328721264364503
1,239,0.008482039992145474
1,239.0343662,0.007127122858037183
1,240,0.0060052346361771924
1,240.1756419,0.005808966552478978
1,241,0.012307899374889075
1,241.0489883,0.012715166497912378
1,241.0501907,0.012725138707253336
1,241.8979366,0.012723075916198923
1,241.8979801,0.01272307591864319
1,242,0.012685198224403393
1,242.9456985,0.01232884807143364
1,242.945742,0.012328772980424674
1,243,0.011092172823794044
1,243.9576064,2.9633952863150625e-5
1,244,5.457304382616712e-6
1,245,0.004921328061641361
1,245.8431935,0.015481392685614992
1,246,0.010990027094578636
1,247,5.845568019253733e-4
1,247.6252074,0.011132579048307889
1,248,0.011758734971749618
1,248.5621718,0.012691247007694528
1,249,0.011996139967209274
1,249.4991362,0.01112958087202287
1,250,0.0094275275063751
1,250.4006123,0.007694324052067714
1,251,0.00663814113289618
1,251.3394536,0.006043930933913089
1,252,0.006296665093032061
1,252.3651875,0.006437385990011535
1,253,0.0034073368858571484
1,254,4.7363831623670194e-4
1,254.7441667,3.8134226997499354e-5
1,255,3.480138008171707e-5
1,256,0.0027795470429623492
1,256.1363136,0.003487666985904525
1,257,0.009540859445849037
1,257.4396505,0.013530986176419901
1,257.4397477,0.013531084354724499
1,258,0.022664409315723333
1,258.5171451,0.03196380688706313
1,259,0.08379816976969323
1,259.5944874,0.16954032543935682
1,260,0.15462518875790465
1,260.6486147,0.12370135301040364
1,261,0.13022357090301284
1,262,0.14909343544508147
1,262.823447,0.16493168382334034
1,263,0.16830687023337987
1,263.8762679,0.18538362469126923
1,263.8774703,0.18540769691043124
1,264,0.17975694599863346
1,264.9548676,0.12296592137442985
1,265,0.12370104896172052
1,266,0.14030821322592146
1,266.0564219,0.1412795015080519
1,267,0.10732692840150548
1,267.1579762,0.1005693663618672
1,268,0.1014817922284692
1,268.2595854,0.09905665933689534
1,268.2607341,0.09913514752673791
1,269,0.14884341340479068
1,269.3610697,0.17024478224334416
1,270,0.18142787120359571
1,270.519356,0.19065089977203797
1,271,0.22691778539910956
1,271.7589299,0.2753825966592558
1,271.7589733,0.2753847116975976
1,272,0.2652809343701392
1,273,0.21418528178975293
1,274,0.15546818620384784
1,274.3783831,0.1336633506351177
1,274.3788488,0.1336369997599718
1,275,0.13353821186569803
1,275.5631282,0.1334486221160205
1,276,0.1334419453372675
1,276.6903583,0.13343142016157117
1,277,0.13346073725676888
1,277.3971593,0.13349831137844603
1,278,0.13361033704433112
1,278.1278505,0.13363420883177923
1,278.127894,0.13363652474015453
1,279,0.18136321637348374
1,280,0.2373702935219626
1,280.6304753,0.27098711713421153
1,280.6305188,0.27098769934684697
1,280.630616,0.27099044296329566
1,281,0.2810997819046861
1,282,0.3037740237475077
1,283,0.31765496416534234
1,284,0.3213964872968518
1,284.2847902,0.32064373148892855
1,285,0.3102622444933445
1,285.3409425,0.29658090869560283
1,285.340986,0.29658090913710566
1,286,0.23711352350710513
1,286.4920751,0.19473339718678062
1,287,0.15419175854009382
1,287.629171,0.10993938495664679
1,287.6292145,0.10993938467441922
1,287.629258,0.10993938420801896
1,288,0.07256534536713843
1,288.8380685,0.013752093512266583
1,289,0.021670150729562465
1,290,0.10939973975069961
1,290.0775532,0.1186573303359637
1,291,0.11865746888804551
1,291.3170038,0.11865751672701208
1,292,0.049922830935770435
1,293,0.001886999397981981
1,293.800893,0.008759664928732036
1,294,0.002209359076630335
1,294.9527022,0.029427264868218117
1,295,0.028700973196293944
1,296,0.014428044973669785
1,297,0.00415480522440248
1,297.3736259,0.0018450659106292733
1,298,0.0013137138652155045
1,299,6.292891260955003e-4
1,300,1.8714836681965608e-4
1,301,5.993974866669305e-6
1,302,6.789347395397272e-5
1,302.4682416,1.6901577504313536e-4
1,303,8.340116153249255e-6
1,303.5441881,3.542241912555255e-4
1,303.5442316,3.542242027378961e-4
1,304,0.0014455624857419025
1,305,0.006699290697838478
1,306,0.015862850107339455
1,306.9791169,0.027662550925242613
1,306.9791604,0.02766130854530502
1,306.9797668,0.027650108378736604
1,307,0.027277909217445995
1,308,0.011412051125716971
1,309,0.0021610182445215287
1,309.1871178,0.001255582394492194
1,309.1871613,0.0012553206362895253
1,310,0.0012556262406633323
1,310.2876407,0.0012557349066355528
1,311,0.001255734933408803
1,311.3569221,0.0012557349468806933
1,311.3569656,0.0012557349468806933
1,311.357009,0.0012557349468806933
1,311.3570525,0.00125573494682385
1,311.357096,0.00125573494682385
1,311.3571395,0.00125573494682385
1,311.357183,0.0012557349577377863
1,312,0.003293534045326396
1,312.3679196,0.004744838323915701
1,313,0.009687579619821918
1,314,0.021218721589718825
1,315,0.03663503028849391
1,315.5598293,0.04643488316958155
1,316,0.04776545320947889
1,317,0.05078750279767519
1,317.4115212,0.052040013890916725
1,317.4115647,0.05204014604805707
1,318,0.05379085609365575
1,318.3868494,0.05494181521061137
1,318.3876834,0.0549439560327869
1,319,0.056499481998571355
1,319.282627,0.05721289283440001
1,320,0.048789736304229336
1,320.1521361,0.04622236613340647
1,321,0.011244230446720849
1,322,6.204524034387759e-4
1,322.8536204,0.01655515175673372
1,323,0.016363060961452902
1,324,0.015075505143443024
1,324.6290545,0.01427845599499733
1,325,0.013813834296058758
1,325.5569979,0.013127367359402342
1,325.5578319,0.013126333834634352
1,326,5.941289765587499e-4
1,326.5288072,0.007349200531905353
1,327,0.006954477440729079
1,328,0.006149915315859289
1,328.3779904,0.00585500415718343
1,329,0.00497810810509236
1,329.1732958,0.004743603474821612
1,330,0.002154653742422852
1,330.3864022,0.0012786939678903764
1,331,4.0618509387968516e-5
1,331.6551787,0.002745363386623012
1,332,0.0031850754678544035
1,333,0.004692357344083575
1,334,0.006538033723188619
1,335,0.008642158765269414
1,336,0.010858305726344497
1,337,0.013001516964322946
1,338,0.014897820900159786
1,339,0.016429918554706546
1,340,0.01755590969696641
1,340.9606323,0.01827589673126795
1,341,0.018520764589027294
1,341.7557064,0.02165419854583206
1,342,0.02183614929617761
1,342.5576743,0.02224849773023152
1,343,0.018839599173134047
1,343.3835234,0.015464170206826111
1,344,0.008202337226691725
1,345,9.539796895410291e-4
1,345.9872103,7.918284799757203e-4
1,346,8.742024630237211e-4
1,347,0.020097671810503925
1,347.7778729,0.051788008716584955
1,348,0.049462892429801286
1,349,0.038190539321476535
1,349.6832932,0.030239040933224715
1,350,0.043114810085171484
1,350.6181149,0.07075951860201712
1,351,0.07113784948870716
1,352,0.07212736112154516
1,352.7235648,0.07284822518272449
1,353,0.06816920955463956
1,353.7817761,0.05554657103715499
1,354,0.05394799899403324
1,354.7926014,0.044470180496887224
1,355,0.04146666852909675
1,356,0.028437577979730122
1,357,0.017836672929604447
1,357.0305313,0.017550446604275294
1,357.0305748,0.017550446571078737
1,358,0.018032962437303013
1,358.1560648,0.017894484757334794
1,359,3.948426920601378e-4
1,359.2803016,0.005153342162259378
1,359.2814503,0.005183786904808585
1,360,0.003150487515995337
1,360.4334924,0.0020596958610781257
1,361,0.00198661215233642
1,361.5395112,0.0019181227594913253
1,361.5408007,0.0019071997491550974
1,362,1.2489111327340652e-6
1,362.5714572,0.003110838911538849
1,362.5715007,0.0031108689499887987
1,363,0.003077976629811019
1,364,0.002997665415762185
1,365,0.0029115398584735885
1,366,0.002819290256638851
1,367,0.0027206184125816435
1,368,0.002615246832021967
1,369,0.002502930491857569
1,370,0.0023834717491126867
1,371,0.0022567390583958513
1,372,0.0021226902636044542
1,373,0.001981401317664222
1,374,0.0018331013454826461
1,375,0.0016782149797904822
1,376,0.001517412817861441
1,377,0.0013516706285940927
1,378,0.0011823374979940127
1,379,0.001011212346782031
1,380,8.406270720229259e-4
1,381,6.735328313425271e-4
1,382,5.135836007070793e-4
1,383,3.652080552569714e-4
1,384,2.3365715412637655e-4
1,385,1.2501089264560505e-4
1,386,4.6124246352974296e-5
1,387,4.490529590839287e-6
1,388,8.001857054296124e-6
1,389,6.459298117533763e-5
1,390,1.81768016091155e-4
1,391,3.660297959413583e-4
1,392,6.222569430178737e-4
1,393,9.530992738859823e-4
1,394,0.001358480414864971
1,395,0.001835299105039212
1,396,0.002377401845649274
1,397,0.0029758595712792157
1,398,0.003619527876196571
1,399,0.004295818026150755
1,400,0.004991569463186352
1,401,0.005693903648989362
1,402,0.006390954917492309
1,403,0.007072409057116147
1,404,0.00772982259792343
1,405,0.00835673372000656
1,406,0.008948601974395842
1,407,0.00950262645926614
1,408,0.010017492694373686
1,409,0.010493091187413484
1,410,0.010930239789900043
1,411,0.011330430655448254
1,412,0.011695612902201447
1,413,0.012028014770521622
1,413.3428966,0.012135549944787272
1,414,0.10199981658627166
1,414.1828499,0.13200670822686789
1,415,0.11487508940598445
1,416,0.09206606244526938
1,417,0.06924748253879898
1,418,0.04856357207484052
1,419,0.03149810249379925
1,420,0.018616718528221554
1,421,0.00971657585586172
1,422,0.004160814890155962
1,423,0.0011814755933414745
1,424,6.395445865337024e-5
1,425,2.2389037229686437e-4
1,425.3834422,5.286215725277543e-4
1,426,5.738913906156995e-4
1,426.1077114,5.820197422963247e-4
2,0,0.01729668802101969
2,4.35e-5,0.01729692050395215
2,1,0.01953649078922126
2,1.211406876,0.02003033091278894
2,2,0.12997628909579362
2,3,0.38758343268864337
2,3.526303794,0.5571888559395575
2,4,0.7417484794308393
2,4.626838146,0.987077264071047
2,5,0.9869479330377544
2,5.797238054,0.9866725388927193
2,6,1.0210485849162865
2,7,1.1114633420156679
2,7.035356445,1.1118517169356323
2,8,1.12954555309841
2,8.307423637,1.1033665173685563
2,9,1.2414363941545616
2,9.613496793,1.3000718152344461
2,10,1.4925937285943291
2,10.92070442,1.8440390352986356
2,11,1.8419091326664443
2,12,1.8148951437781307
2,12.13689861,1.8111117495835742
2,13,1.8127231657928178
2,13.26554698,1.7638591006851811
2,13.83415638,1.2902966410391628
2,14,1.3105025598582074
2,14.05011957,1.3165580086014188
2,14.35033211,1.3521326715125497
2,14.35102543,1.3522542608494632
2,15,1.4636608446853643
2,15.33568151,1.5196964671966384
2,16,1.8002758859637424
2,16.28996269,1.8569327952579897
2,17,1.9619381900129724
2,17.02802188,1.9657851244832045
2,17.02848752,1.9658489039526899
2,17.396221,1.5056544457797258
2,17.77310438,1.550230245552143
2,18,1.466171706686339
2,18.74662042,1.053957386724619
2,19,1.1410658910010625
2,19.71938517,1.2634626633757193
2,19.71942866,1.2634662628352658
2,20,1.2672295175798354
2,21,1.1640067937694312
2,21.66683684,1.0234702069865307
2,21.66688033,1.023472573768629
2,22,0.9897894660724091
2,23,0.8554795973304863
2,23.6631353,0.7497167159407354
2,24,0.7567952221642145
2,24.71051146,0.770640301767969
2,25,0.7494065941323242
2,25.81192188,0.6352751608337712
2,26,0.6311671793149571
2,27,0.5928183654363011
2,28,0.5290415780438025
2,28.03496254,0.5264229761720571
2,29,0.5100167535549645
2,29.06796437,0.5088577982670017
2,30,0.4779358907421738
2,30.12110659,0.4673467705840153
2,30.12225529,0.467239955934474
2,31,0.6482931826776053
2,31.17878382,0.6752639820784907
2,32,0.6311479110389087
2,32.23432727,0.6021614688235672
2,33,0.6689036333920058
2,33.31068418,0.6735657259587242
2,33.31174591,0.6735570889442215
2,34,0.6577320005364982
2,34.45865447,0.647248753392148
2,35,0.7427714674679464
2,35.63997123,0.8095772541065003
2,35.64001471,0.8095773212299378
2,35.6400582,0.8095773881079253
2,35.64010168,0.8095773881101422
2,35.64014517,0.8095773430375175
2,36,0.9921144130577773
2,36.82155097,1.4021541029993614
2,37,1.3957011333380365
2,38,1.2230862528704733
2,38.00394433,1.222040561528388
2,39,1.4281919352328032
2,39.11112705,1.4506251179188325
2,40,2.1968651398443058
2,40.16783323,2.311999907056588
2,41,2.465401045693852
2,41.28817945,2.5098387797759187
2,42,2.5110144420130496
2,42.53539603,2.5118993434996355
2,43,2.5567412959719036
2,43.84260365,2.4380176575267
2,44,2.375442777985313
2,45,1.8235740660175566
2,45.14864271,1.725365249968263
2,45.14868619,1.7253652472286944
2,45.14872968,1.7253652473908119
2,46,1.7468872785125313
2,46.41113795,1.74952210066931
2,46.41118143,1.7495220978508428
2,47,2.212985255200465
2,47.59380793,2.5631267095949397
2,48,2.5393310558619646
2,48.84228087,2.4663149145947045
2,48.84311491,2.466427245859677
2,49,2.483006087013848
2,50,2.380386975789065
2,50.14691921,2.338313616641301
2,51,1.8146508368870968
2,51.4189864,1.5321936536957423
2,52,1.5129580508470326
2,52.65744838,1.410572044012497
2,53,1.2785168063286392
2,54,0.89083181861821
2,55,0.5482254502933301
2,55.14461779,0.5049954238477881
2,56,0.5931387244744428
2,56.29556297,0.6111947465719823
2,57,0.6541101255581907
2,57.44528823,0.6592892672179005
2,57.44634996,0.6592800414233579
2,58,0.8630933269254797
2,58.62737856,1.0867737102134924
2,59,1.0867861172025073
2,59.80567773,1.086812832606654
2,60,1.0868167528203116
2,60.92257836,1.0868352351593558
2,61,1.1020782666670357
